,fov,cell_ID,cell,x_local_px,y_local_px,x_global_px,y_global_px,z,target,CellComp
34327756,60,607,c_1_60_607,3358,1285,54828.5439766791,7227.07131524884,5,PRODH,Cytoplasm
34327757,60,607,c_1_60_607,3336,1286,54806.5417698621,7226.07130503811,6,PLEKHA6,Nuclear
34327758,60,607,c_1_60_607,3346,1286,54816.5438541502,7226.07130503811,7,EIF4A2,Cytoplasm
34327759,60,607,c_1_60_607,3349,1286,54819.5448758728,7226.07130503811,2,RBM7,Cytoplasm
34327760,60,607,c_1_60_607,3353,1286,54823.5449167158,7226.07130503811,1,PRSS1,Cytoplasm
34327761,60,607,c_1_60_607,3355,1286,54825.5429549565,7226.07130503811,2,KIF2C,Cytoplasm
34327762,60,607,c_1_60_607,3305,1287,54775.5444266006,7225.07129482738,6,HSPA1A,Nuclear
34327763,60,607,c_1_60_607,3308,1287,54778.5414839616,7225.07129482738,4,CARD8,Nuclear
34327764,60,607,c_1_60_607,3309,1287,54779.5444674435,7225.07129482738,2,MRPS23,Nuclear
34327765,60,607,c_1_60_607,3314,1287,54784.5435274068,7225.07129482738,7,TNPO2,Nuclear
34327766,60,607,c_1_60_607,3318,1287,54788.5435682497,7225.07129482738,4,MATN1,Nuclear
34327767,60,607,c_1_60_607,3324,1287,54794.5416473333,7225.07129482738,5,ZEB2,Nuclear
34327768,60,607,c_1_60_607,3331,1287,54801.5427098988,7225.07129482738,6,ZNF708,Nuclear
34327769,60,607,c_1_60_607,3337,1287,54807.544753344,7225.07129482738,4,TMSB10,Nuclear
34327770,60,607,c_1_60_607,3337,1287,54807.544753344,7225.07129482738,5,TMSB10,Nuclear
34327771,60,607,c_1_60_607,3344,1287,54814.541851548,7225.07129482738,1,CEL,Cytoplasm
34327772,60,607,c_1_60_607,3345,1287,54815.5448350299,7225.07129482738,2,CEL,Cytoplasm
34327773,60,607,c_1_60_607,3349,1287,54819.5448758728,7225.07129482738,3,RBM7,Cytoplasm
34327774,60,607,c_1_60_607,3351,1287,54821.5429141135,7225.07129482738,1,CPA2,Cytoplasm
34327775,60,607,c_1_60_607,3351,1287,54821.5429141135,7225.07129482738,2,CPA2,Cytoplasm
34327776,60,607,c_1_60_607,3355,1287,54825.5429549565,7225.07129482738,2,ADAMTS19,Cytoplasm
34327777,60,607,c_1_60_607,3356,1287,54826.5419740768,7225.07129482738,1,MED22,Cytoplasm
34327778,60,607,c_1_60_607,3357,1287,54827.5449575587,7225.07129482738,1,MED22,Cytoplasm
34327779,60,607,c_1_60_607,3362,1287,54832.544017522,7225.07129482738,6,ATL3,Cytoplasm
34327780,60,607,c_1_60_607,3362,1287,54832.544017522,7225.07129482738,7,ATL3,Cytoplasm
34327781,60,607,c_1_60_607,3331,1288,54801.5427098988,7224.07128461664,7,ZNF708,Nuclear
34327782,60,607,c_1_60_607,3339,1288,54809.5427915847,7224.07128461664,7,LARP7,Nuclear
34327783,60,607,c_1_60_607,3349,1288,54819.5448758728,7224.07128461664,2,GSC,Cytoplasm
34327784,60,607,c_1_60_607,3353,1288,54823.5449167158,7224.07128461664,6,CALCB,Cytoplasm
34327785,60,607,c_1_60_607,3359,1288,54829.5429957994,7224.07128461664,1,PRSS1,Cytoplasm
34327786,60,607,c_1_60_607,3364,1288,54834.5420557627,7224.07128461664,1,PNLIP,Cytoplasm
34327787,60,607,c_1_60_607,3307,1289,54777.5424648412,7223.07127440591,3,CARD8,Nuclear
34327788,60,607,c_1_60_607,3307,1289,54777.5424648412,7223.07127440591,6,SLC49A3,Nuclear
34327789,60,607,c_1_60_607,3308,1289,54778.5414839616,7223.07127440591,7,SLC49A3,Nuclear
34327790,60,607,c_1_60_607,3310,1289,54780.5434865638,7223.07127440591,5,CAPN12,Nuclear
34327791,60,607,c_1_60_607,3314,1289,54784.5435274068,7223.07127440591,5,SFMBT2,Nuclear
34327792,60,607,c_1_60_607,3318,1289,54788.5435682497,7223.07127440591,7,RSPH3,Nuclear
34327793,60,607,c_1_60_607,3319,1289,54789.54258737,7223.07127440591,6,RSPH3,Nuclear
34327794,60,607,c_1_60_607,3341,1289,54811.544794187,7223.07127440591,1,CELA2A,Nuclear
34327795,60,607,c_1_60_607,3307,1290,54777.5424648412,7222.07126419517,4,CARD8,Nuclear
34327796,60,607,c_1_60_607,3313,1290,54783.5445082864,7222.07126419517,7,MCOLN1,Nuclear
34327797,60,607,c_1_60_607,3366,1290,54836.5440583649,7222.07126419517,4,SLC5A2,Cytoplasm
34327798,60,607,c_1_60_607,3306,1291,54776.5434457209,7221.07125398444,4,CARD8,Nuclear
34327799,60,607,c_1_60_607,3308,1291,54778.5414839616,7221.07125398444,4,CARD8,Nuclear
34327800,60,607,c_1_60_607,3309,1291,54779.5444674435,7221.07125398444,3,CARD8,Nuclear
34327801,60,607,c_1_60_607,3311,1291,54781.5425056842,7221.07125398444,3,CPAMD8,Nuclear
34327802,60,607,c_1_60_607,3326,1291,54796.5436499356,7221.07125398444,4,TGFBI,Nuclear
34327803,60,607,c_1_60_607,3333,1291,54803.5447125011,7221.07125398444,7,DGCR2,Nuclear
34327804,60,607,c_1_60_607,3337,1291,54807.544753344,7221.07125398444,5,TAS2R50,Nuclear
34327805,60,607,c_1_60_607,3340,1291,54810.5418107051,7221.07125398444,6,KLHL12,Nuclear
34327806,60,607,c_1_60_607,3358,1291,54828.5439766791,7221.07125398444,2,GSC,Cytoplasm
34327807,60,607,c_1_60_607,3370,1291,54840.5440992079,7221.07125398444,6,RPS10,Cytoplasm
34327808,60,607,c_1_60_607,3303,1292,54773.5424239983,7220.07124377371,3,CSH2,Nuclear
34327809,60,607,c_1_60_607,3316,1292,54786.5415656474,7220.07124377371,5,FPR3,Nuclear
34327810,60,607,c_1_60_607,3340,1292,54810.5418107051,7220.07124377371,6,RAB11B,Nuclear
34327811,60,607,c_1_60_607,3343,1292,54813.5428324276,7220.07124377371,1,PUS10,Nuclear
34327812,60,607,c_1_60_607,3310,1293,54780.5434865638,7219.07123356297,4,IFITM10,Nuclear
34327813,60,607,c_1_60_607,3338,1293,54808.5437724644,7219.07123356297,1,ZSCAN21,Nuclear
34327814,60,607,c_1_60_607,3338,1293,54808.5437724644,7219.07123356297,2,ZSCAN21,Nuclear
34327815,60,607,c_1_60_607,3342,1293,54812.5438133073,7219.07123356297,5,CARD8,Nuclear
34327816,60,607,c_1_60_607,3342,1293,54812.5438133073,7219.07123356297,6,CARD8,Nuclear
34327817,60,607,c_1_60_607,3352,1293,54822.5419332339,7219.07123356297,4,CSF1R,Cytoplasm
34327818,60,607,c_1_60_607,3315,1294,54785.5425465271,7218.07122335224,4,IGBP1,Nuclear
34327819,60,607,c_1_60_607,3343,1294,54813.5428324276,7218.07122335224,7,SH3GLB1,Nuclear
34327820,60,607,c_1_60_607,3352,1294,54822.5419332339,7218.07122335224,5,CSF1R,Cytoplasm
34327821,60,607,c_1_60_607,3313,1295,54783.5445082864,7217.0712131415,0,ISG20,Nuclear
34327822,60,607,c_1_60_607,3316,1295,54786.5415656474,7217.0712131415,4,WDR6,Nuclear
34327823,60,607,c_1_60_607,3316,1295,54786.5415656474,7217.0712131415,5,WDR6,Nuclear
34327824,60,607,c_1_60_607,3321,1295,54791.5445899723,7217.0712131415,4,MAP3K6,Nuclear
34327825,60,607,c_1_60_607,3336,1295,54806.5417698621,7217.0712131415,5,PSMB4,Nuclear
34327826,60,607,c_1_60_607,3336,1295,54806.5417698621,7217.0712131415,4,PSMB4,Nuclear
34327827,60,607,c_1_60_607,3352,1295,54822.5419332339,7217.0712131415,6,USP48,Cytoplasm
34327828,60,607,c_1_60_607,3354,1295,54824.5439358361,7217.0712131415,4,UFC1,Cytoplasm
34327829,60,607,c_1_60_607,3318,1296,54788.5435682497,7216.07120293077,5,CARD8,Nuclear
34327830,60,607,c_1_60_607,3354,1296,54824.5439358361,7216.07120293077,5,UFC1,Cytoplasm
34327831,60,607,c_1_60_607,3364,1296,54834.5420557627,7216.07120293077,0,CELA3A,Cytoplasm
34327832,60,607,c_1_60_607,3364,1296,54834.5420557627,7216.07120293077,1,ANKRD11,Cytoplasm
34327833,60,607,c_1_60_607,3377,1296,54847.5451617734,7216.07120293077,1,RPS13,Cytoplasm
34327834,60,607,c_1_60_607,3301,1297,54771.5443857576,7215.07119272004,5,SLC25A1,Nuclear
34327835,60,607,c_1_60_607,3307,1297,54777.5424648412,7215.07119272004,3,DCAF12L1,Nuclear
34327836,60,607,c_1_60_607,3321,1297,54791.5445899723,7215.07119272004,5,MAP3K6,Nuclear
34327837,60,607,c_1_60_607,3321,1297,54791.5445899723,7215.07119272004,4,MAP3K6,Nuclear
34327838,60,607,c_1_60_607,3343,1297,54813.5428324276,7215.07119272004,0,HR,Nuclear
34327839,60,607,c_1_60_607,3346,1297,54816.5438541502,7215.07119272004,3,C1QC,Nuclear
34327840,60,607,c_1_60_607,3378,1297,54848.5441808937,7215.07119272004,5,ZFP36L1,Cytoplasm
34327841,60,607,c_1_60_607,3306,1298,54776.5434457209,7214.0711825093,4,DCAF12L1,Nuclear
34327842,60,607,c_1_60_607,3330,1298,54800.5436907785,7214.0711825093,6,ZNRF4,Nuclear
34327843,60,607,c_1_60_607,3333,1298,54803.5447125011,7214.0711825093,1,TRIM42,Nuclear
34327844,60,607,c_1_60_607,3344,1298,54814.541851548,7214.0711825093,5,CNBP,Nuclear
34327845,60,607,c_1_60_607,3346,1298,54816.5438541502,7214.0711825093,4,C1QC,Nuclear
34327846,60,607,c_1_60_607,3352,1298,54822.5419332339,7214.0711825093,6,ARL2,Nuclear
34327847,60,607,c_1_60_607,3352,1298,54822.5419332339,7214.0711825093,7,ARL2,Nuclear
34327848,60,607,c_1_60_607,3360,1298,54830.5420149197,7214.0711825093,0,CPA1,Cytoplasm
34327849,60,607,c_1_60_607,3365,1298,54835.5450392446,7214.0711825093,0,ATP5F1B,Cytoplasm
34327850,60,607,c_1_60_607,3313,1299,54783.5445082864,7213.07117229857,5,NPIPA8,Nuclear
34327851,60,607,c_1_60_607,3323,1299,54793.542628213,7213.07117229857,2,SLC2A8,Nuclear
34327852,60,607,c_1_60_607,3329,1299,54799.5446716582,7213.07117229857,7,ZNRF4,Nuclear
34327853,60,607,c_1_60_607,3332,1299,54802.5417290192,7213.07117229857,1,TRIM42,Nuclear
34327854,60,607,c_1_60_607,3296,1300,54766.5453257943,7212.07116208783,5,TDRD1,Nuclear
34327855,60,607,c_1_60_607,3299,1300,54769.5423831554,7212.07116208783,3,TMSB4X,Nuclear
34327856,60,607,c_1_60_607,3294,1305,54764.5433231921,7207.07111103416,2,PDGFA,Nuclear
34327857,60,607,c_1_60_607,3299,1305,54769.5423831554,7207.07111103416,4,CD24,Nuclear
34327858,60,607,c_1_60_607,3299,1306,54769.5423831554,7206.07110082343,5,CD24,Cytoplasm
34327859,60,607,c_1_60_607,3343,1300,54813.5428324276,7212.07116208783,0,DAZL,Nuclear
34327860,60,607,c_1_60_607,3347,1300,54817.5428732706,7212.07116208783,6,CPAMD8,Nuclear
34327861,60,607,c_1_60_607,3347,1300,54817.5428732706,7212.07116208783,6,PRSS36,Nuclear
34327862,60,607,c_1_60_607,3379,1300,54849.5432000141,7212.07116208783,5,RPS23,Cytoplasm
34327863,60,607,c_1_60_607,3309,1301,54779.5444674435,7211.0711518771,5,LAMB1,Nuclear
34327864,60,607,c_1_60_607,3346,1301,54816.5438541502,7211.0711518771,7,PRSS36,Nuclear
34327865,60,607,c_1_60_607,3346,1301,54816.5438541502,7211.0711518771,7,PDC,Nuclear
34327866,60,607,c_1_60_607,3357,1301,54827.5449575587,7211.0711518771,7,BAP1,Cytoplasm
34327867,60,607,c_1_60_607,3378,1301,54848.5441808937,7211.0711518771,6,RPS23,Cytoplasm
34327868,60,607,c_1_60_607,3356,1302,54826.5419740768,7210.07114166636,5,XRCC3,Cytoplasm
34327869,60,607,c_1_60_607,3370,1302,54840.5440992079,7210.07114166636,2,AR,Cytoplasm
34327870,60,607,c_1_60_607,3370,1302,54840.5440992079,7210.07114166636,1,AR,Cytoplasm
34327871,60,607,c_1_60_607,3309,1303,54779.5444674435,7209.07113145563,0,PKN3,Nuclear
34327872,60,607,c_1_60_607,3309,1303,54779.5444674435,7209.07113145563,0,PSD3,Nuclear
34327873,60,607,c_1_60_607,3324,1303,54794.5416473333,7209.07113145563,4,CPAMD8,Nuclear
34327874,60,607,c_1_60_607,3334,1303,54804.5437316214,7209.07113145563,4,ADAP2,Nuclear
34327875,60,607,c_1_60_607,3342,1303,54812.5438133073,7209.07113145563,5,RPL13,Nuclear
34327876,60,607,c_1_60_607,3342,1303,54812.5438133073,7209.07113145563,6,RPL13,Nuclear
34327877,60,607,c_1_60_607,3347,1303,54817.5428732706,7209.07113145563,5,DDX3X,Nuclear
34327878,60,607,c_1_60_607,3347,1303,54817.5428732706,7209.07113145563,4,DDX3X,Nuclear
34327879,60,607,c_1_60_607,3360,1303,54830.5420149197,7209.07113145563,5,CPAMD8,Cytoplasm
34327880,60,607,c_1_60_607,3365,1303,54835.5450392446,7209.07113145563,7,CYBB,Cytoplasm
34327881,60,607,c_1_60_607,3305,1304,54775.5444266006,7208.0711212449,7,CYP2A6,Nuclear
34327882,60,607,c_1_60_607,3308,1304,54778.5414839616,7208.0711212449,1,PKN3,Nuclear
34327883,60,607,c_1_60_607,3308,1304,54778.5414839616,7208.0711212449,1,PSD3,Nuclear
34327884,60,607,c_1_60_607,3321,1304,54791.5445899723,7208.0711212449,7,RPS13,Nuclear
34327885,60,607,c_1_60_607,3331,1304,54801.5427098988,7208.0711212449,4,CSF3R,Nuclear
34327886,60,607,c_1_60_607,3332,1304,54802.5417290192,7208.0711212449,3,CSF3R,Nuclear
34327887,60,607,c_1_60_607,3361,1304,54831.5449984017,7208.0711212449,5,UBC,Cytoplasm
34327888,60,607,c_1_60_607,3361,1304,54831.5449984017,7208.0711212449,3,CPAMD8,Cytoplasm
34327889,60,607,c_1_60_607,3366,1304,54836.5440583649,7208.0711212449,7,GNAI2,Cytoplasm
34327890,60,607,c_1_60_607,3380,1304,54850.5422191344,7208.0711212449,5,LSM6,Cytoplasm
34327891,60,607,c_1_60_607,3323,1305,54793.542628213,7207.07111103416,7,H1-0,Nuclear
34327892,60,607,c_1_60_607,3356,1305,54826.5419740768,7207.07111103416,0,IBSP,Nuclear
34327893,60,607,c_1_60_607,3379,1305,54849.5432000141,7207.07111103416,4,LSM6,Cytoplasm
34327894,60,607,c_1_60_607,3327,1306,54797.5426690559,7206.07110082343,4,CARD8,Nuclear
34327895,60,607,c_1_60_607,3329,1306,54799.5446716582,7206.07110082343,5,HLA-DMB,Nuclear
34327896,60,607,c_1_60_607,3356,1306,54826.5419740768,7206.07110082343,1,IBSP,Nuclear
34327897,60,607,c_1_60_607,3364,1306,54834.5420557627,7206.07110082343,7,NECTIN1,Cytoplasm
34327898,60,607,c_1_60_607,3313,1307,54783.5445082864,7205.07109061269,6,PRRC2C,Nuclear
34327899,60,607,c_1_60_607,3327,1307,54797.5426690559,7205.07109061269,3,CARD8,Nuclear
34327900,60,607,c_1_60_607,3329,1307,54799.5446716582,7205.07109061269,4,ETFB,Nuclear
34327901,60,607,c_1_60_607,3356,1307,54826.5419740768,7205.07109061269,2,IBSP,Nuclear
34327902,60,607,c_1_60_607,3360,1307,54830.5420149197,7205.07109061269,0,HJV,Cytoplasm
34327903,60,607,c_1_60_607,3367,1307,54837.5430774853,7205.07109061269,7,PLCG2,Cytoplasm
34327904,60,607,c_1_60_607,3370,1307,54840.5440992079,7205.07109061269,7,FOXJ2,Cytoplasm
34327905,60,607,c_1_60_607,3374,1307,54844.5441400508,7205.07109061269,2,FOXC2,Cytoplasm
34327906,60,607,c_1_60_607,3305,1308,54775.5444266006,7204.07108040196,3,H2BC6,Cytoplasm
34327907,60,607,c_1_60_607,3322,1308,54792.5436090926,7204.07108040196,3,OSR1,Nuclear
34327908,60,607,c_1_60_607,3333,1308,54803.5447125011,7204.07108040196,3,PRAM1,Nuclear
34327909,60,607,c_1_60_607,3334,1308,54804.5437316214,7204.07108040196,4,HYI,Nuclear
34327910,60,607,c_1_60_607,3352,1308,54822.5419332339,7204.07108040196,5,HTRA1,Nuclear
34327911,60,607,c_1_60_607,3328,1309,54798.5416881762,7203.07107019123,5,ETFB,Nuclear
34327912,60,607,c_1_60_607,3333,1309,54803.5447125011,7203.07107019123,4,PRAM1,Nuclear
34327913,60,607,c_1_60_607,3340,1309,54810.5418107051,7203.07107019123,0,RPL19,Nuclear
34327914,60,607,c_1_60_607,3342,1309,54812.5438133073,7203.07107019123,2,PRSS38,Nuclear
34327915,60,607,c_1_60_607,3348,1309,54818.5418923909,7203.07107019123,6,HSPA1B,Nuclear
34327916,60,607,c_1_60_607,3340,1310,54810.5418107051,7202.07105998049,1,RPL19,Nuclear
34327917,60,607,c_1_60_607,3346,1310,54816.5438541502,7202.07105998049,4,SAMD9L,Nuclear
34327918,60,607,c_1_60_607,3357,1310,54827.5449575587,7202.07105998049,3,CPAMD8,Nuclear
34327919,60,607,c_1_60_607,3358,1310,54828.5439766791,7202.07105998049,4,NKAP,Nuclear
34327920,60,607,c_1_60_607,3371,1310,54841.5431183282,7202.07105998049,3,TRMT10A,Cytoplasm
34327921,60,607,c_1_60_607,3371,1310,54841.5431183282,7202.07105998049,2,TRMT10A,Cytoplasm
34327922,60,607,c_1_60_607,3374,1310,54844.5441400508,7202.07105998049,7,TMEM80,Cytoplasm
34327923,60,607,c_1_60_607,3343,1311,54813.5428324276,7201.07154531496,0,ZDHHC20,Nuclear
34327924,60,607,c_1_60_607,3366,1311,54836.5440583649,7201.07154531496,5,ATP1A4,Cytoplasm
34327925,60,607,c_1_60_607,3373,1311,54843.5451209305,7201.07154531496,3,SORBS1,Cytoplasm
34327926,60,607,c_1_60_607,3305,1312,54775.5444266006,7200.07153510422,2,PDGFA,Cytoplasm
34327927,60,607,c_1_60_607,3345,1312,54815.5448350299,7200.07153510422,5,SAMD9L,Nuclear
34327928,60,607,c_1_60_607,3362,1312,54832.544017522,7200.07153510422,0,SCGB1D2,Cytoplasm
34327929,60,607,c_1_60_607,3363,1312,54833.5430366423,7200.07153510422,1,SCGB1D2,Cytoplasm
34327930,60,607,c_1_60_607,3373,1312,54843.5451209305,7200.07153510422,4,SORBS1,Cytoplasm
34327931,60,607,c_1_60_607,3320,1313,54790.5416064904,7199.07152489349,2,HNRNPR,Nuclear
34327932,60,607,c_1_60_607,3320,1313,54790.5416064904,7199.07152489349,3,HNRNPR,Nuclear
34327933,60,607,c_1_60_607,3330,1313,54800.5436907785,7199.07152489349,5,HNMT,Nuclear
34327934,60,607,c_1_60_607,3360,1313,54830.5420149197,7199.07152489349,5,CARD8,Cytoplasm
34327935,60,607,c_1_60_607,3367,1313,54837.5430774853,7199.07152489349,6,SLC25A11,Cytoplasm
34327936,60,607,c_1_60_607,3374,1313,54844.5441400508,7199.07152489349,3,CPAMD8,Cytoplasm
34327937,60,607,c_1_60_607,3306,1314,54776.5434457209,7198.07151468276,2,PPP4R3C,Cytoplasm
34327938,60,607,c_1_60_607,3306,1314,54776.5434457209,7198.07151468276,3,PPP4R3C,Cytoplasm
34327939,60,607,c_1_60_607,3311,1314,54781.5425056842,7198.07151468276,2,CPAMD8,Cytoplasm
34327940,60,607,c_1_60_607,3330,1314,54800.5436907785,7198.07151468276,6,HNMT,Nuclear
34327941,60,607,c_1_60_607,3345,1314,54815.5448350299,7198.07151468276,4,MRPL30,Nuclear
34327942,60,607,c_1_60_607,3364,1314,54834.5420557627,7198.07151468276,6,PTMA,Cytoplasm
34327943,60,607,c_1_60_607,3374,1314,54844.5441400508,7198.07151468276,4,CPAMD8,Cytoplasm
34327944,60,607,c_1_60_607,3318,1315,54788.5435682497,7197.07150447202,2,APOE,Cytoplasm
34327945,60,607,c_1_60_607,3319,1315,54789.54258737,7197.07150447202,1,APOE,Cytoplasm
34327946,60,607,c_1_60_607,3331,1315,54801.5427098988,7197.07150447202,3,PLXDC2,Nuclear
34327947,60,607,c_1_60_607,3345,1315,54815.5448350299,7197.07150447202,3,MRPL30,Nuclear
34327948,60,607,c_1_60_607,3362,1315,54832.544017522,7197.07150447202,7,SSH1,Cytoplasm
34327949,60,607,c_1_60_607,3363,1315,54833.5430366423,7197.07150447202,6,SSH1,Cytoplasm
34327950,60,607,c_1_60_607,3366,1315,54836.5440583649,7197.07150447202,7,SLC25A11,Cytoplasm
34327951,60,607,c_1_60_607,3311,1316,54781.5425056842,7196.07149426129,3,SCRIB,Cytoplasm
34327952,60,607,c_1_60_607,3317,1316,54787.5445491294,7196.07149426129,3,APOE,Cytoplasm
34327953,60,607,c_1_60_607,3324,1316,54794.5416473333,7196.07149426129,5,PCGF6,Nuclear
34327954,60,607,c_1_60_607,3331,1316,54801.5427098988,7196.07149426129,4,PLXDC2,Nuclear
34327955,60,607,c_1_60_607,3363,1316,54833.5430366423,7196.07149426129,3,GNL3L,Cytoplasm
34327956,60,607,c_1_60_607,3378,1316,54848.5441808937,7196.07149426129,3,CTRB2,Cytoplasm
34327957,60,607,c_1_60_607,3323,1317,54793.542628213,7195.07148405055,5,PCGF6,Nuclear
34327958,60,607,c_1_60_607,3332,1317,54802.5417290192,7195.07148405055,6,APOLD1,Nuclear
34327959,60,607,c_1_60_607,3333,1317,54803.5447125011,7195.07148405055,5,APOLD1,Nuclear
34327960,60,607,c_1_60_607,3336,1317,54806.5417698621,7195.07148405055,4,PGD,Nuclear
34327961,60,607,c_1_60_607,3336,1317,54806.5417698621,7195.07148405055,5,PGD,Nuclear
34327962,60,607,c_1_60_607,3342,1317,54812.5438133073,7195.07148405055,0,RGS5,Nuclear
34327963,60,607,c_1_60_607,3351,1317,54821.5429141135,7195.07148405055,4,KCTD17,Nuclear
34327964,60,607,c_1_60_607,3327,1318,54797.5426690559,7194.07147383982,7,CWC22,Nuclear
34327965,60,607,c_1_60_607,3342,1318,54812.5438133073,7194.07147383982,1,RGS5,Nuclear
34327966,60,607,c_1_60_607,3361,1318,54831.5449984017,7194.07147383982,3,VIM,Cytoplasm
34327967,60,607,c_1_60_607,3369,1318,54839.5450800875,7194.07147383982,2,PPIAL4G,Cytoplasm
34327968,60,607,c_1_60_607,3372,1318,54842.5421374485,7194.07147383982,7,OR2D3,Cytoplasm
34327969,60,607,c_1_60_607,3328,1319,54798.5416881762,7193.07146362908,4,IKBKB,Nuclear
34327970,60,607,c_1_60_607,3343,1319,54813.5428324276,7193.07146362908,7,JPH1,Nuclear
34327971,60,607,c_1_60_607,3351,1319,54821.5429141135,7193.07146362908,5,KCTD17,Nuclear
34327972,60,607,c_1_60_607,3361,1319,54831.5449984017,7193.07146362908,4,VIM,Cytoplasm
34327973,60,607,c_1_60_607,3369,1319,54839.5450800875,7193.07146362908,3,PPIAL4G,Cytoplasm
34327974,60,607,c_1_60_607,3369,1319,54839.5450800875,7193.07146362908,2,PPIAL4G,Cytoplasm
34327975,60,607,c_1_60_607,3328,1320,54798.5416881762,7192.07145341835,5,IKBKB,Nuclear
34327976,60,607,c_1_60_607,3338,1320,54808.5437724644,7192.07145341835,7,PSMC5,Nuclear
34327977,60,607,c_1_60_607,3353,1320,54823.5449167158,7192.07145341835,1,FMC1,Nuclear
34327978,60,607,c_1_60_607,3372,1320,54842.5421374485,7192.07145341835,2,PPIAL4G,Cytoplasm
34327979,60,607,c_1_60_607,3372,1320,54842.5421374485,7192.07145341835,1,PPIAL4G,Cytoplasm
34327980,60,607,c_1_60_607,3342,1321,54812.5438133073,7191.07144320762,2,ZBTB48,Nuclear
34327981,60,607,c_1_60_607,3351,1321,54821.5429141135,7191.07144320762,0,COPG2,Nuclear
34327982,60,607,c_1_60_607,3354,1321,54824.5439358361,7191.07144320762,6,SUPT6H,Nuclear
34327983,60,607,c_1_60_607,3362,1321,54832.544017522,7191.07144320762,0,DNA2,Cytoplasm
34327984,60,607,c_1_60_607,3375,1321,54845.5431591711,7191.07144320762,2,HSPA1A,Cytoplasm
34327985,60,607,c_1_60_607,3327,1322,54797.5426690559,7190.07143299688,4,OR56B4,Nuclear
34327986,60,607,c_1_60_607,3340,1322,54810.5418107051,7190.07143299688,5,MAOA,Nuclear
34327987,60,607,c_1_60_607,3346,1322,54816.5438541502,7190.07143299688,7,JPH1,Nuclear
34327988,60,607,c_1_60_607,3350,1322,54820.5438949932,7190.07143299688,3,CARD8,Nuclear
34327989,60,607,c_1_60_607,3378,1322,54848.5441808937,7190.07143299688,4,RPL5,Cytoplasm
34327990,60,607,c_1_60_607,3379,1322,54849.5432000141,7190.07143299688,7,PTMA,Cytoplasm
34327991,60,607,c_1_60_607,3327,1323,54797.5426690559,7189.07142278615,5,OR56B4,Nuclear
34327992,60,607,c_1_60_607,3331,1323,54801.5427098988,7189.07142278615,2,C1QC,Nuclear
34327993,60,607,c_1_60_607,3332,1323,54802.5417290192,7189.07142278615,4,APPL1,Nuclear
34327994,60,607,c_1_60_607,3332,1323,54802.5417290192,7189.07142278615,3,APPL1,Nuclear
34327995,60,607,c_1_60_607,3335,1323,54805.5427507418,7189.07142278615,3,ARHGAP9,Nuclear
34327996,60,607,c_1_60_607,3339,1323,54809.5427915847,7189.07142278615,3,ZNF207,Nuclear
34327997,60,607,c_1_60_607,3341,1323,54811.544794187,7189.07142278615,7,PSMC5,Nuclear
34327998,60,607,c_1_60_607,3342,1323,54812.5438133073,7189.07142278615,2,ZBTB48,Nuclear
34327999,60,607,c_1_60_607,3347,1323,54817.5428732706,7189.07142278615,3,WASHC4,Nuclear
34328000,60,607,c_1_60_607,3347,1323,54817.5428732706,7189.07142278615,7,JPH1,Nuclear
34328001,60,607,c_1_60_607,3334,1324,54804.5437316214,7188.07141257541,2,HLA-DRA,Nuclear
34328002,60,607,c_1_60_607,3341,1324,54811.544794187,7188.07141257541,6,FBXW5,Nuclear
34328003,60,607,c_1_60_607,3358,1324,54828.5439766791,7188.07141257541,3,TAGLN2,Cytoplasm
34328004,60,607,c_1_60_607,3318,1325,54788.5435682497,7187.07140236468,1,CAND2,Cytoplasm
34328005,60,607,c_1_60_607,3333,1325,54803.5447125011,7187.07140236468,3,ITGA3,Nuclear
34328006,60,607,c_1_60_607,3333,1325,54803.5447125011,7187.07140236468,3,WWC1,Nuclear
34328007,60,607,c_1_60_607,3358,1325,54828.5439766791,7187.07140236468,4,TAGLN2,Cytoplasm
34328008,60,607,c_1_60_607,3316,1326,54786.5415656474,7186.07139215395,1,PGPEP1,Cytoplasm
34328009,60,607,c_1_60_607,3316,1326,54786.5415656474,7186.07139215395,2,PGPEP1,Cytoplasm
34328010,60,607,c_1_60_607,3318,1326,54788.5435682497,7186.07139215395,3,ZNF330,Cytoplasm
34328011,60,607,c_1_60_607,3332,1326,54802.5417290192,7186.07139215395,4,WWC1,Nuclear
34328012,60,607,c_1_60_607,3332,1326,54802.5417290192,7186.07139215395,4,ITGA3,Nuclear
34328013,60,607,c_1_60_607,3333,1326,54803.5447125011,7186.07139215395,1,CTSC,Nuclear
34328014,60,607,c_1_60_607,3346,1326,54816.5438541502,7186.07139215395,0,CYP1B1,Nuclear
34328015,60,607,c_1_60_607,3361,1326,54831.5449984017,7186.07139215395,3,STX4,Cytoplasm
34328016,60,607,c_1_60_607,3346,1327,54816.5438541502,7185.07138194321,1,CYP1B1,Nuclear
34328017,60,607,c_1_60_607,3361,1327,54831.5449984017,7185.07138194321,4,STX4,Cytoplasm
34328018,60,607,c_1_60_607,3361,1328,54831.5449984017,7184.07137173248,5,STX4,Cytoplasm
34328019,60,607,c_1_60_607,3320,1329,54790.5416064904,7183.07136152174,3,BANF1,Cytoplasm
34328020,60,607,c_1_60_607,3322,1329,54792.5436090926,7183.07136152174,3,CPAMD8,Cytoplasm
